,PetID,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT
4633,bbd0c8f36,10,1,0.8,9,23,90,125,270,480
4634,abf38029d,43,12,0.3,89,53,44,94,388,311
4635,8f45b9967,5,1,0.1,49,29,46,118,400,300
4636,59ad17125,133,27,0.6,20,111,53,87,225,300
4637,829889fa9,31,7,0.8,87,31,78,102,384,489
4638,a9e4d6df7,21,4,0.8,37,21,66,156,400,300
4639,9568aa267,48,6,1.8,34,16,67,120,299,400
4640,3503528f8,9,2,0.9,30,68,59,139,441,517
4641,cb9eb954c,116,15,2.1,18,123,26,139,209,371
4642,8ce613036,131,22,3.3,20,26,43,102,640,360
4643,a6610ebd3,48,8,1.1,10,12,84,138,270,480
4644,d7a002088,29,4,-0.1,48,38,50,150,320,380
4645,4448f7d57,10,2,0.9,20,60,84,121,480,339
4646,189a8292b,42,7,0.3,20,14,90,104,360,480
4647,49aaa4f94,-1,-1,-1,8,14,36,119,360,480
4648,0111f92ff,14,2,0.7,46,39,50,146,465,360
4649,a53cb0980,112,15,2,15,83,88,158,316,480
4650,ba2d4e877,251,39,2.7,20,33,67,137,333,333
4651,3285d041f,51,12,1.2,20,50,59,163,300,400
4652,be36182ea,3,2,0,20,46,67,145,270,480
4653,07ee44cb8,5,2,0,32,28,42,125,530,360
4654,9fb8e5e73,65,14,-0.5,48,56,53,104,380,320
4655,fcc138c39,173,24,2,98,20,78,176,640,509
4656,f980544af,10,3,0,29,26,54,135,400,299
4657,01c202740,12,4,0.9,158,19,95,128,372,327
4658,a1379a575,87,16,0.1,29,38,126,114,349,308
4659,8bb0f874b,-1,-1,-1,40,61,55,118,300,400
4660,aaa9c8e09,22,1,0.4,18,106,54,130,312,312
4661,56ab5d935,3,1,0.4,10,12,47,161,400,300
4662,96e9f6fd8,60,10,1.3,50,87,159,125,640,640
4663,1f0e01c1d,20,2,0.8,40,21,89,116,400,300
4664,0c0bae9fb,32,4,0.5,73,66,76,146,375,373
4665,163adc370,2,1,0.2,95,23,71,127,390,310
4666,d8b05d43d,46,10,4,22,59,116,158,452,479
4667,fd71f9fb4,36,5,0.9,67,25,66,163,400,300
4668,9d1b799e7,3,1,0.2,59,48,58,113,313,480
4669,dd13b36c6,21,4,1.1,20,33,80,116,360,480
4670,08a9b6f29,16,4,0.6,30,67,55,151,640,427
4671,812240d28,88,13,1.1,168,15,86,120,639,428
4672,1565d09ad,48,5,1.8,28,39,75,102,366,333
4673,02f7300db,158,24,1.4,29,44,142,167,320,480
4674,60f9fee55,88,13,0.5,40,22,39,142,325,375
4675,d33f713d0,33,7,0.4,49,76,37,121,360,340
4676,b3fc0b07a,47,8,0.6,35,31,29,140,223,299
4677,e58dde7d7,64,10,0.9,16,36,69,170,400,288
4678,16dc1188b,35,5,1.4,25,15,122,160,454,480
4679,4ceff3a2e,-1,-1,-1,50,57,70,98,400,300
4680,cdf4d775f,41,6,2.3,15,59,78,105,360,480
4681,f0bec65cf,61,12,0.2,43,44,113,123,324,480
4682,f9159b6df,100,13,1.4,30,46,135,169,400,300
4683,1a1e3aa63,38,9,0.8,30,20,75,154,300,227
4684,534104c8e,15,2,0.8,10,42,59,158,360,480
4685,26dfe8b29,12,3,0.9,19,21,59,126,360,480
4686,d9f772c36,108,16,2,30,69,82,132,400,300
4687,b1dd64fa6,123,18,3.9,50,19,105,153,354,480
4688,853fc56da,84,8,1.8,10,46,51,138,400,300
4689,08d198666,11,3,-0.5,33,89,47,119,268,356
4690,72482852e,4,0,0.3,30,58,28,145,546,480
4691,a015cce59,13,4,2.6,10,13,195,161,640,523
4692,fc32d375d,36,10,-0.9,45,15,70,147,365,300
4693,14410015e,11,4,0.2,10,16,97,186,360,480
4694,a56c46193,51,8,-0.3,29,60,83,117,333,366
4695,72e24597c,21,2,0.3,38,35,43,129,640,360
4696,6521d5af1,14,2,0.9,36,20,101,142,341,333
4697,261c4115b,182,32,-1.4,49,73,88,173,315,400
4698,2d0315769,24,9,0.5,93,46,94,135,381,322
4699,ce19e69ff,-1,-1,-1,20,45,46,134,400,300
4700,495ad1b56,66,15,-0.1,50,63,55,136,528,480
4701,2fc753430,12,3,0.8,20,81,127,135,361,480
4702,80aca536a,83,20,3.7,17,49,66,150,479,452
4703,daabe5f9d,52,9,2.1,9,44,47,126,400,400
4704,883e7d058,39,7,0.6,50,57,120,141,416,480
4705,e246ecfdc,63,11,1.1,20,17,49,134,400,300
4706,437b06047,74,11,-0.8,13,45,84,82,400,300
4707,1d30559d8,107,17,3.7,44,38,75,137,285,355
4708,bd8ce1096,3,1,0.2,10,22,66,128,299,400
4709,902624c4b,95,17,1.9,39,65,84,153,305,400
4710,920cfaad3,17,6,0.9,22,34,77,131,300,400
4711,b41cb9e51,88,16,3,20,53,77,125,295,432
4712,5c30eceb2,126,11,2.1,40,43,80,115,366,316
4713,e94f842c0,26,4,1,18,13,110,132,640,480
4714,1d8dd930a,53,10,2.4,29,15,87,126,348,360
4715,0985e2dad,2,0,0.1,40,56,75,139,325,375
4716,0633474d9,213,33,1.7,93,28,80,133,364,283
4717,33eaf34b3,167,37,4.2,7,12,89,159,480,480
4718,7942b62ef,41,7,0.7,20,25,44,101,225,300
4719,f056ab9fc,53,11,0.9,7,26,29,105,399,224
4720,df59dd59f,54,8,0.5,40,57,57,158,335,454
4721,68d7d01d0,9,1,0.3,10,60,57,115,360,480
4722,a819945dc,83,17,1.6,20,16,129,105,400,300
4723,0be7a4adf,27,11,0.8,50,44,49,134,440,456
4724,8b2be8807,299,42,6.1,46,77,69,115,403,485
4725,9c33e8db3,134,19,1.7,82,46,65,102,400,300
4726,6adc3bf2f,20,5,0.5,10,34,67,126,357,478
4727,66a1d5bc4,58,13,1.6,30,31,114,129,400,333
4728,f4ae0ba7a,10,1,0.1,48,18,98,139,400,300
4729,2c137b9a4,108,18,-0.8,10,48,50,108,400,300
4730,d40e98a9b,-1,-1,-1,39,26,65,143,356,300
4731,76c276834,24,6,0.8,17,30,71,101,299,400
4732,8170c6b01,109,23,3,30,48,54,131,335,365
4733,8e77d52ad,40,10,0.8,49,71,64,113,315,480
4734,bdbe7091f,73,14,-0.6,53,76,44,133,400,225
4735,150257980,91,14,0.7,6,92,93,101,400,303
4736,a00eaa0fb,102,17,1,30,80,66,124,281,420
4737,3ec367f79,2,1,0,10,38,50,179,300,400
4738,28f9f4ec4,7,2,0.2,30,19,52,133,366,333
4739,2a9be9456,46,9,1.9,40,107,33,157,400,300
4740,19db3e21f,56,9,1,48,13,92,132,373,292
4741,d86d7a70e,112,19,0.8,40,14,83,140,312,300
4742,976cd59b0,67,12,1.5,7,50,150,177,640,640
4743,004a26127,119,18,3.6,20,115,87,110,400,267
4744,b6c338f94,150,19,0.1,40,29,73,119,360,480
4745,fa21ddfa3,14,6,0.9,49,26,172,191,360,480
4746,4e6750363,56,7,1.7,40,52,89,120,357,478
4747,7238228b5,-1,-1,-1,10,66,44,118,269,400
4748,8670bd551,98,21,2.1,48,36,106,134,361,349
4749,ffbc3eaaf,80,16,-0.1,20,18,72,132,360,480
4750,06cc44fad,29,4,1.2,25,69,53,129,400,300
4751,5a17d8cea,26,4,-0.4,50,75,60,124,640,640
4752,fd3c1a3bb,50,14,0.7,30,56,48,123,640,480
4753,2b0b80ef6,17,3,1,29,45,107,133,384,480
4754,8dfc9cc69,172,30,5.2,35,37,42,129,375,325
4755,b80a19455,118,20,2.6,49,57,65,127,584,480
4756,d8be7f8b0,35,8,-0.4,9,45,76,114,640,640
4757,0e80de8ac,29,5,1.3,10,105,37,147,640,590
4758,4a4fb4974,198,39,4,40,18,52,152,500,420
4759,4a818af93,81,18,0.7,30,41,92,144,360,480
4760,5b59ef7ee,18,1,0.9,17,34,163,127,400,300
4761,ad002785c,15,6,0.6,83,54,58,94,355,344
4762,002230dea,32,5,1.8,40,84,67,141,331,356
4763,ef638b9d9,131,25,1,58,52,122,154,316,383
4764,f5bcc82f8,90,10,2.9,37,23,91,135,285,480
4765,1d7e844a7,13,3,-0.2,6,48,92,181,288,480
4766,67b1168ba,75,14,2.1,20,10,104,97,640,480
4767,26428557f,60,7,0.6,59,30,70,113,350,350
4768,b6cea4edc,31,9,0.8,9,33,83,167,225,400
4769,8b2d9c8f5,12,2,0.2,49,46,57,95,528,453
4770,41e069381,99,11,0.9,37,46,66,107,373,293
4771,d1962ab4f,7,1,0.1,10,145,91,148,389,480
4772,7e250a5f1,107,24,0.7,170,36,100,145,300,309
4773,0063f83c9,117,13,0.6,40,40,137,117,350,350
4774,29e2ac645,36,5,0.6,20,106,65,122,400,300
4775,d5124cdcc,144,20,1.3,57,46,123,134,350,312
4776,0d6b8efdc,146,26,3.1,34,70,79,126,450,493
4777,e5c42ae26,3,2,0.2,10,81,64,114,364,398
4778,93dc36260,263,52,1.4,20,43,55,126,332,480
4779,f29aeba4e,76,9,1.1,10,60,82,103,423,480
4780,503a096e7,90,16,2.1,37,72,76,119,203,360
4781,1facdfb28,104,18,1.9,50,33,74,137,436,432
4782,206db8d8d,16,3,0.9,29,27,58,155,384,311
4783,599d24d23,16,1,0.9,7,11,157,175,400,400
4784,1a0395c7f,149,25,1.7,10,15,42,126,640,550
4785,4f1d86875,40,7,0.4,32,18,125,126,124,166
4786,53cab4731,33,9,0.9,20,55,50,117,360,480
4787,10eea956d,205,25,2.6,69,41,119,155,640,480
4788,62b9cb163,51,8,1.9,73,29,69,117,375,325
4789,5bbc1017c,3,2,0.1,96,64,75,146,381,318
4790,5e3994257,57,10,0.8,39,47,75,118,400,300
4791,4a93b3e4e,130,30,1.4,10,66,141,181,400,400
4792,382b4212b,21,5,-0.5,25,27,47,128,360,480
4793,991eba9f9,21,3,0.4,48,52,98,151,341,479
4794,6ade0f2fe,5,6,-0.2,30,49,42,123,341,300
4795,239495f90,27,4,0.1,10,84,34,111,300,400
4796,8e2723a38,192,39,2.5,10,11,79,131,640,360
4797,8f128d3ed,148,30,-0.7,30,17,56,127,400,300
4798,497ef36aa,37,9,1.7,28,17,72,106,400,300
4799,af514b027,54,9,2.9,29,75,55,137,400,400
4800,5cba5c76a,118,19,2.5,38,27,78,139,547,390
4801,a2cf852c0,14,2,0.7,40,27,89,145,324,375
4802,8489f930c,4,1,1,10,25,124,134,320,240
4803,7026f3191,-1,-1,-1,6,91,41,119,640,640
4804,a16c6d55d,74,11,0.6,20,8,89,90,300,400
4805,7727b4dae,6,2,0.4,18,99,51,100,334,350
4806,cddbe627c,8,1,0.2,10,26,85,100,384,640
4807,dae13a47e,130,25,4,67,44,110,167,385,314
4808,fe056693f,43,6,0.2,29,31,71,91,516,400
4809,61d4dc56b,374,67,1.5,121,44,56,140,329,367
4810,1a91262f6,67,6,2.1,25,36,74,99,366,333
4811,446748891,41,12,-0.8,49,62,48,119,360,480
4812,6bd434dc9,101,19,1.9,29,65,36,120,366,333
4813,3f834da3b,10,3,0.8,40,52,60,111,360,480
4814,f72d7a939,62,8,2,38,47,47,128,400,300
4815,779d50e4f,3,2,0.1,10,13,70,107,300,400
4816,ee93b2d47,11,2,0.8,69,18,73,146,320,356
4817,8849d3fe9,145,30,3.6,48,15,131,105,400,300
4818,143d10038,58,10,0.1,19,15,103,162,480,640
4819,2d3d873be,138,21,4.5,49,42,71,144,568,502
4820,092fa68bd,207,38,7,140,73,63,131,376,324
4821,a8a2aecc3,140,28,2.2,50,52,95,132,380,306
4822,a1390d450,85,21,1.4,20,24,148,140,300,400
4823,42ea4ccd8,74,13,1.9,30,125,104,126,400,300
4824,12dce436d,35,7,1.4,24,36,98,152,348,360
4825,5bd859977,57,8,0.2,13,119,95,122,360,480
4826,7df56218d,90,15,1.4,49,65,68,130,416,480
4827,0ede86b28,18,3,1.2,26,22,105,124,348,480
4828,392caeaed,95,15,0.3,20,27,58,143,400,320
4829,22a7a8a13,-1,-1,-1,50,27,86,117,340,360
4830,f904be121,41,9,-0.1,30,18,101,110,400,300
4831,45af03266,94,19,-0.1,30,46,51,140,333,366
4832,1ba488d80,2,1,0,30,56,44,113,393,440
4833,96cbe1e48,7,2,0.7,40,16,138,109,296,427
4834,79ad78fc4,67,11,2,45,19,101,159,640,469
4835,a6239b2f3,48,3,0.3,8,33,70,140,400,300
4836,6da53f587,45,8,1.2,101,47,67,140,566,478
4837,c240d153f,55,9,4,44,106,57,122,400,310
4838,29b60faaa,15,3,1.3,10,11,93,94,346,400
4839,000a290e4,26,7,0.6,20,9,84,122,360,480
4840,f6575f08d,171,40,1.7,17,34,101,101,350,350
4841,67a68df4a,4,1,0.7,8,99,159,154,348,480
4842,011a11cda,31,5,0.7,30,126,41,124,333,346
4843,2e1de0bba,38,7,1.1,10,103,59,81,640,480
4844,0038c9343,101,17,2.3,50,84,44,126,400,300
4845,68046ca33,35,5,0,19,84,39,136,333,333
4846,18cd75354,27,3,-0.2,10,42,134,118,270,480
4847,03e429963,67,10,2.1,30,62,56,104,423,480
4848,15a06cb97,88,16,2.9,49,86,44,126,320,240
4849,19f0ef706,163,39,4.2,70,24,65,126,420,451
4850,533c528ec,123,19,2.5,86,21,72,121,377,322
4851,07877aea7,52,15,1.5,20,45,112,115,312,331
4852,322b32801,21,4,1.2,10,15,56,156,400,300
4853,f892c5908,185,28,3.7,50,15,54,134,400,268
4854,2a6884283,23,5,1.1,28,37,81,159,400,300
4855,97a10da78,26,5,1,20,40,58,192,300,400
4856,f2f8667a2,89,15,1.2,64,26,86,138,381,286
4857,b1d288322,131,30,0.3,39,43,71,98,203,360
4858,7ee6fe581,96,16,1.8,20,57,44,127,395,350
4859,9ba39bba6,15,3,0,10,21,93,154,300,400
4860,97b9ee40b,51,6,0.4,29,37,59,119,640,427
4861,4fcd7cfe0,11,3,0.2,38,121,103,141,360,336
4862,8528b3d49,44,7,1.5,25,50,57,128,283,341
4863,f6f2f9424,25,4,-0.4,48,17,71,128,320,380
4864,8ac1e8eb6,15,3,0.1,10,11,105,145,384,384
4865,56e91b142,59,7,0.7,8,23,95,87,264,480
4866,8a04b2403,75,14,1.1,99,23,88,121,330,370
4867,ccdc0f862,44,4,2,40,36,52,167,400,225
4868,aeffc6dfd,70,16,0.7,10,52,120,162,400,300
4869,0cc3e27b5,127,19,2.9,191,53,61,128,390,328
4870,c37b2e740,87,19,3.1,30,28,81,140,400,400
4871,169184766,152,20,0.5,28,68,58,152,366,286
4872,792c38c44,110,21,2.5,56,36,32,141,400,300
4873,a0825ad18,31,6,2.3,6,19,146,153,300,400
4874,eac15ca35,78,10,-0.4,36,22,67,105,530,450
4875,8ac51d5ce,30,9,1.3,6,90,76,165,400,360
4876,f8bf52aea,40,5,0.9,18,19,104,173,400,225
4877,442822be3,30,7,0.1,40,50,51,114,400,300
4878,02d9e61ca,94,10,1.6,37,16,52,116,347,480
4879,5d55a0cb3,4,0,0.8,30,27,75,146,333,366
4880,9f5636404,145,24,3.7,99,30,86,116,499,420
4881,75fc7829e,50,7,1.2,20,47,42,110,400,400
4882,1e7159da4,92,17,2.1,49,12,118,152,291,224
4883,95af6f72b,28,7,-0.1,18,51,37,114,640,480
4884,434a2904c,70,16,1.4,32,26,42,133,640,480
4885,d0d9596e3,60,11,2.2,50,24,104,105,478,384
4886,7cd5e5195,71,9,2.3,27,99,74,115,480,480
4887,2fb24b53d,50,13,0.6,182,33,77,134,595,585
4888,b3580fea4,16,3,-0.3,10,19,51,122,360,480
4889,737069cee,40,16,-0.1,30,13,127,114,453,480
4890,1940b59e7,6,2,0.1,10,11,67,148,299,400
4891,f69bd4b27,45,7,1.9,53,39,77,163,400,383
4892,ff5ea4f84,25,6,0.3,19,10,50,197,400,301
4893,660cd67ed,12,2,-0.1,10,40,94,126,418,480
4894,cf162bb42,76,14,-0.1,20,13,92,118,350,350
4895,386e1a0fd,48,6,2.3,50,55,59,123,260,365
4896,155e1f0ca,21,5,0.2,10,29,69,164,300,400
4897,6dd6363f0,94,20,2.5,26,11,112,110,640,480
4898,7a31d17c7,110,25,2.7,10,76,126,138,300,400
4899,5bd3c6eee,-1,-1,-1,8,21,74,199,400,300
4900,861c903b6,47,8,2,18,30,37,135,400,266
4901,3cae1b9ae,20,4,1.7,10,48,82,98,400,300
4902,83b2d9103,6,2,0.7,0,-1,-1,-1,-1,-1
4903,8dd8a7b9e,4,0,0.9,65,15,70,137,400,480
4904,ba16888d7,-1,-1,-1,20,72,60,99,400,300
4905,775da0afe,75,14,1,26,49,97,160,640,480
4906,7b6f894a1,32,8,1.2,10,13,137,120,400,300
4907,728ed1c0e,25,4,0,10,103,63,134,300,225
4908,e89b02af3,17,1,0.8,50,16,175,84,400,300
4909,3f38aabf4,59,9,2,60,45,117,154,393,440
4910,fc93e5aa5,9,3,0,92,26,62,130,400,300
4911,bb2808ff8,191,32,1.5,29,78,63,163,399,300
4912,f7d93d4e8,3,2,0.1,20,45,68,118,640,480
4913,289d0bc8a,50,7,1.8,36,33,88,109,400,300
4914,51d815775,124,22,3.8,40,24,54,138,325,375
4915,8335d65e0,15,2,0,10,18,143,144,283,400
4916,90ce48a71,68,14,-0.7,28,37,40,121,640,468
4917,2e41f018c,442,66,8.6,257,35,83,124,489,480
4918,a8249d599,28,8,0.1,30,27,74,134,453,480
4919,8d1dce21f,16,4,0.6,27,15,55,122,533,444
4920,628a224b2,164,29,7.4,10,12,33,142,640,639
4921,02612ab95,109,20,4.1,34,16,78,135,640,480
4922,1303e86df,12,3,0.1,20,15,71,166,400,300
4923,4a5a02164,85,12,3.8,10,24,149,114,640,360
4924,0cd8ca49f,17,3,1.5,30,43,57,114,250,333
4925,752b2d9c5,95,13,3.3,40,26,97,144,121,149
4926,eb6bb82fd,82,12,1.3,93,29,72,116,318,381
4927,9af3fec83,103,15,3.4,50,31,82,122,360,480
4928,d9c151e72,129,22,4.4,18,20,126,168,640,560
4929,4bd8b2b8d,76,13,4.6,20,67,30,139,150,113
4930,cc08b4198,9,2,-0.2,38,9,140,84,640,640
4931,7ebe13a93,4,1,-0.3,0,-1,-1,-1,-1,-1
4932,0691034ac,86,21,0.3,76,22,112,135,387,312
4933,8483b2161,133,23,1.3,30,45,52,121,546,480
4934,90f1bb168,10,2,0.9,10,44,98,130,640,480
4935,0e6492f0d,21,4,0.9,37,67,105,139,385,480
4936,2e989d559,61,11,1.5,30,39,36,133,366,333
4937,e29ff1448,27,3,0.6,20,26,58,132,384,480
4938,c5ee96818,17,3,0.1,17,79,121,132,400,225
4939,f86b59db0,92,15,0.7,71,46,70,135,325,387
4940,9a7a6f554,37,7,-0.3,0,-1,-1,-1,-1,-1
4941,813db4d5a,19,4,1.6,46,30,77,184,360,480
4942,756eaf5eb,53,12,0.1,68,29,55,107,371,328
4943,76a8ffac4,22,8,-0.1,6,91,145,118,360,480
4944,6ff9b83f0,16,3,1.2,10,76,81,130,235,479
4945,3b901ae31,82,6,1.6,40,31,49,165,325,375
4946,9fc14401a,52,11,-0.5,10,81,122,195,400,300
4947,a83683f66,52,11,0.9,39,42,56,124,640,480
4948,e0ee00f9a,21,5,0.3,15,27,69,142,350,350
4949,c9c023b3e,2,1,0.8,19,32,109,118,270,479
4950,e9e263ee2,175,31,2.8,37,37,80,122,452,480
4951,13a563b84,98,12,0.7,0,-1,-1,-1,-1,-1
4952,308a16b6e,64,8,1.3,19,83,40,137,270,480
4953,cc42556cb,-1,-1,-1,48,58,60,142,400,270
4954,42103b22e,22,4,1.5,50,31,60,123,376,355
4955,82f899eaf,17,4,0.9,179,31,85,148,625,480
4956,48a3fe4ac,130,21,3,40,24,84,156,316,375
4957,0ef640aaf,42,4,0.3,20,12,85,143,350,350
4958,a0bcee7e2,24,4,0.7,40,62,61,152,350,350
4959,de2460808,41,8,1.1,27,70,106,129,400,300
4960,4e0a9cfec,20,2,1.5,25,39,84,133,546,533
4961,1b6d1b049,18,4,1.2,30,27,47,138,546,480
4962,d51de36a1,44,8,1.2,10,97,46,133,400,300
4963,79ef1fd27,79,15,2.4,64,38,91,121,378,314
4964,9a7474fd8,26,5,1.1,20,37,45,151,300,400
4965,b78b30c18,43,9,1.3,33,25,96,132,427,450
4966,e470b6bd3,6,1,0.4,240,37,74,118,387,306
4967,111be067f,3,2,0,30,20,121,136,270,480
4968,5bfbb098d,108,23,4,40,68,34,119,290,270
4969,07bd5a7a9,28,6,0,10,111,30,108,357,478
4970,636389c7d,104,17,0.7,110,38,63,96,400,300
4971,375794bcb,52,15,1.6,14,46,79,173,640,427
4972,3013d9169,11,4,0.2,7,37,55,147,360,480
4973,3feae3fb7,29,5,1.1,67,52,82,154,371,328
4974,01e4020da,98,14,0.6,32,57,116,139,360,480
4975,5301da118,-1,-1,-1,29,39,112,160,533,533
4976,1929d8aea,16,4,-0.7,10,45,24,123,400,300
4977,4a02b467d,115,21,2.3,90,62,87,190,377,322
4978,7930e4752,56,13,0.9,37,44,102,138,498,417
4979,531e56f63,103,18,-0.8,40,67,68,137,472,480
4980,767be5091,105,13,2.9,38,34,43,138,640,360
4981,2ab616a68,56,8,0.5,20,62,69,104,400,300
4982,21415ffb9,91,16,2.2,46,47,53,123,381,379
4983,07914c759,48,5,-0.2,59,17,62,160,267,356
4984,d4ec04b8e,164,27,3.1,185,20,72,122,377,313
4985,d68357af5,32,6,-1.3,37,13,87,103,477,480
4986,63ba3f4a7,37,10,2.1,20,17,84,82,400,300
4987,77c9c2e64,387,55,3.9,70,30,114,129,374,348
4988,e16fc7feb,28,6,0.1,20,17,67,128,400,400
4989,212157776,25,5,1,40,93,77,163,318,417
4990,5264d253b,43,7,1.2,28,78,78,116,312,312
4991,1ed55129a,6,2,0.7,20,25,60,96,300,400
4992,79f8f767e,29,7,0.8,0,-1,-1,-1,-1,-1
4993,5ef34251f,15,2,0.7,38,62,84,125,400,268
4994,239c4b696,-1,-1,-1,16,84,87,138,400,400
4995,06ed12b93,198,33,-0.3,30,81,42,123,400,300
4996,3cf0fcd34,32,7,0.5,30,89,75,104,494,449
4997,e8a1f3d1b,21,3,0.7,10,26,129,164,400,299
4998,b6fbfa344,839,125,16.1,120,26,79,125,350,350
4999,155126a9f,52,7,-0.7,40,50,67,134,150,113
5000,3eee4f608,51,8,0.3,40,51,27,147,360,480
5001,8106b5f6f,46,6,0.7,10,8,74,165,300,400
5002,2275c7ba3,-1,-1,-1,50,33,90,123,380,320
5003,f8204bf7c,30,4,1.7,18,63,61,103,400,350
5004,37fdaf339,35,7,1.3,60,18,53,137,418,470
5005,39818f12c,48,12,1.1,24,28,35,148,546,480
5006,121c5faca,19,7,-0.2,73,35,79,138,111,93
5007,ccd36a0f2,29,4,2.8,10,26,63,109,640,360
5008,e9cfb355a,38,6,2.7,10,38,82,155,400,300
5009,fe09dbb56,-1,-1,-1,50,46,97,159,400,300
5010,c2fc23444,65,12,1.5,60,82,58,114,299,400
5011,531452675,44,8,0.9,42,75,61,92,360,480
5012,418e88441,77,12,1.9,22,23,48,122,640,533
5013,49c5dbda7,70,13,1.8,59,31,78,148,340,480
5014,830b62870,39,11,0.6,198,32,101,166,487,510
5015,b2936408d,33,2,0.9,50,49,47,94,400,300
5016,26161bad4,102,17,3.9,58,18,55,159,458,471
5017,095de41ba,34,5,-0.1,17,65,61,134,399,224
5018,020fbbc9d,61,12,-0.3,19,42,105,137,400,334
5019,49f06aa59,49,9,-0.6,10,38,38,117,300,400
5020,a3e32d538,25,3,0.9,30,14,70,112,360,480
5021,edbe94a1b,64,14,1.3,30,44,58,127,360,480
5022,2e116036a,29,4,0.2,29,65,88,131,400,299
5023,2ffddd303,29,8,1.1,10,46,54,142,300,400
5024,9a8a8b6ea,-1,-1,-1,9,47,53,106,400,300
5025,21a56b530,120,17,0.4,30,60,70,127,304,400
5026,c50926700,48,8,0.5,25,21,73,146,453,480
5027,1dcd8bc8a,56,13,2.3,36,13,99,125,640,406
5028,2cd806c03,44,4,0.8,9,76,53,102,640,640
5029,794c57f72,156,30,2.9,10,102,101,167,400,266
5030,a0b92d7a2,17,4,1.3,16,68,102,139,203,360
5031,47fc12331,15,2,0.8,26,22,39,134,546,480
5032,1d1c1d51d,50,5,0.2,15,23,111,141,315,400
5033,fed21411c,97,28,0.7,27,13,106,139,640,478
5034,2b6fe231b,25,9,2.5,20,16,119,117,640,478
5035,76301f924,15,2,-1.1,28,19,63,108,360,480
5036,0cda0894a,71,14,0.6,68,22,81,136,360,497
5037,cc261e309,49,10,1.4,20,30,88,108,300,400
5038,27177be26,54,10,-0.1,29,76,40,125,400,300
5039,a39034cfc,22,4,1.4,20,28,182,152,300,400
5040,00be0a63e,47,5,0.7,30,29,117,97,494,360
5041,8673a672d,201,32,5.4,70,75,64,133,410,451
5042,6154a6716,42,10,2,10,99,58,113,300,400
5043,9e1caf559,469,67,4.6,145,21,66,143,400,300
5044,aa1cf9c0c,77,9,3.3,37,47,37,130,360,480
5045,bce56e27b,43,5,1.5,50,13,167,111,400,268
5046,637e741e8,4,0,0,8,69,67,142,272,400
5047,10fa4505d,48,11,2.5,66,78,93,129,355,336
5048,b3995ad50,29,5,1.5,14,21,132,159,360,480
5049,056bb97e4,109,21,1.9,50,49,93,159,400,300
5050,c0574c31a,24,5,1.6,20,13,171,133,360,480
5051,7bc54baef,116,17,-0.3,10,99,97,116,640,388
5052,ebd3ef2f9,3,0,0.3,45,15,129,153,396,316
5053,b181fa99a,30,9,0,49,102,99,127,416,480
5054,3da55a076,145,16,2.6,47,58,65,124,400,360
5055,24890da9b,39,11,0.6,104,31,104,139,508,449
5056,42e9334f2,442,81,2.3,228,21,76,141,441,480
5057,72f092b4b,3,1,-0.9,18,32,68,152,400,300
5058,91328d9f8,161,29,1.1,57,23,48,121,360,480
5059,38ed119b6,6,2,0.2,10,95,115,180,400,300
5060,32f29129c,34,4,1,29,29,85,134,400,300
5061,577c72b39,109,19,-0.5,22,78,46,118,366,333
5062,d6e6e7d6c,93,16,3.9,28,18,55,132,360,480
5063,8f5d6ee4f,6,2,0.1,43,34,57,110,400,400
5064,4652decf5,24,2,0.2,30,19,59,139,360,480
5065,85e72abd0,38,4,2.6,24,11,104,88,400,300
5066,b278cd182,70,7,3.2,37,91,30,146,326,313
5067,f618c35b8,23,5,0.2,10,25,46,103,400,300
5068,f5fc7d4a5,89,15,1.3,10,17,86,138,400,300
5069,9b9873716,53,11,2.6,26,38,68,126,640,480
5070,4b29bbd04,55,17,0.9,20,22,86,125,474,459
5071,52ed9719f,113,24,2.2,80,43,90,88,334,290
5072,e7c1eb9ec,45,9,1.4,19,26,43,178,400,329
5073,331476348,22,3,1.7,10,37,47,147,360,480
5074,abadb839a,43,7,1.7,10,33,96,200,480,480
5075,010a59236,110,16,3.5,190,51,44,114,391,263
5076,3aa622eed,141,20,0.4,48,30,52,137,377,322
5077,e899d33d5,70,14,0.7,20,28,49,151,225,400
5078,0497c5ed8,36,6,1.6,30,60,57,112,225,400
5079,cccbf8c47,64,10,1.3,20,23,95,155,360,480
5080,31081d71d,109,20,4.6,37,16,101,194,480,463
5081,c5aeec694,30,8,1,20,31,58,122,400,300
5082,f231e1f78,16,4,1,40,31,47,111,400,225
5083,1ce065496,99,14,-1,45,22,80,108,320,380
5084,8a3bb842e,22,3,1.1,19,28,82,115,455,507
5085,af317c330,24,5,-0.6,18,55,83,111,543,480
5086,fe16bb525,26,6,0.4,29,56,64,121,400,300
5087,a64d70c84,15,1,1.8,0,-1,-1,-1,-1,-1
5088,8009b7ac8,35,6,0.1,68,34,53,139,342,357
5089,fe2209833,19,2,-0.2,20,70,84,158,350,350
5090,a6fe8b174,28,6,0.6,0,-1,-1,-1,-1,-1
5091,4f412d0fc,55,11,2,29,34,95,147,360,480
5092,67ef0c9a6,69,14,2.9,20,37,91,140,640,480
