Unnamed: 0,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,DesSem,DesSemCat,NameSem,NameSemCat,combined_color_black,combined_color_black_brown,combined_color_black_brown_cream,combined_color_black_brown_golden,combined_color_black_brown_gray,combined_color_black_brown_white,combined_color_black_brown_yellow,combined_color_black_cream,combined_color_black_cream_gray,combined_color_black_cream_white,combined_color_black_golden,combined_color_black_golden_cream,combined_color_black_golden_gray,combined_color_black_golden_white,combined_color_black_golden_yellow,combined_color_black_gray,combined_color_black_gray_white,combined_color_black_white,combined_color_black_yellow,combined_color_black_yellow_cream,combined_color_black_yellow_gray,combined_color_black_yellow_white,combined_color_brown,combined_color_brown_cream,combined_color_brown_cream_gray,combined_color_brown_cream_white,combined_color_brown_golden,combined_color_brown_golden_cream,combined_color_brown_golden_gray,combined_color_brown_golden_white,combined_color_brown_golden_yellow,combined_color_brown_gray,combined_color_brown_gray_white,combined_color_brown_white,combined_color_brown_yellow,combined_color_brown_yellow_cream,combined_color_brown_yellow_gray,combined_color_brown_yellow_white,combined_color_cream,combined_color_cream_gray,combined_color_cream_gray_white,combined_color_cream_white,combined_color_golden,combined_color_golden_cream,combined_color_golden_cream_gray,combined_color_golden_cream_white,combined_color_golden_gray,combined_color_golden_gray_white,combined_color_golden_white,combined_color_golden_yellow,combined_color_golden_yellow_cream,combined_color_golden_yellow_gray,combined_color_golden_yellow_white,combined_color_gray,combined_color_gray_white,combined_color_white,combined_color_yellow,combined_color_yellow_cream,combined_color_yellow_cream_gray,combined_color_yellow_cream_white,combined_color_yellow_gray,combined_color_yellow_gray_white,combined_color_yellow_white
668,1,12,103,307,2,1,0,0,3,2,1,1,2,1,0,41326,d372aa7115ee3c2e5e4796462dec984b,0,b612d6ba3,2,2,0.5,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
671,1,12,307,0,2,4,0,0,2,1,1,1,1,1,0,41326,8b6c5cd067ada5f54ca5ffc7f7b5d896,0,d6e342121,11,4,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
682,1,12,218,307,1,1,0,0,2,2,3,3,3,1,0,41401,140adca5f7984a32b8cf04fd4c4909dd,0,7a54b760e,3,2,0.044282264,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
684,1,12,307,0,1,3,5,0,2,2,3,2,2,1,0,41330,60a407f0ce413ca3b795f4904399dc7f,0,87074d17f,2,2,0.30325,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
704,1,12,307,213,2,2,7,0,2,2,2,2,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,7f4fb6f7e,7,2,0.072619048,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
706,1,12,103,307,1,1,2,0,2,2,1,1,1,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,6c5f1f0a3,10,3,0.25,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
715,1,12,307,0,1,2,5,7,2,1,1,1,1,1,0,41401,e20fcac12ceaf20336ddb8da3e1d3b82,0,bf74b13ab,3,4,0.232653061,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
726,1,12,141,0,1,2,0,0,3,1,3,3,2,1,0,41326,2c393f71b9fb6fd4ed1002c1fd0782a6,0,d6cfa5d4b,2,3,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
728,2,12,299,0,2,6,0,0,2,1,2,1,2,1,80,41326,5eaaa88b5605e700707d363dd1330273,0,a72e084a4,1,3,0.136363636,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
764,2,12,285,264,2,6,7,0,3,3,3,3,3,1,0,41326,813db17af7694027ab11db3245900c99,0,7330b19a5,1,0,-0.05,-1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
768,2,12,266,0,2,1,6,7,1,1,1,1,2,1,0,41326,426b95ac7611d447835ed0dcd9091837,0,19f4d65b7,3,4,0.290909091,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
769,1,12,307,0,2,4,0,0,2,2,1,1,2,2,0,41326,cc5a63459216872ed9c753c11b43857c,0,76288167b,4,3,0.170104167,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
798,1,12,109,0,2,3,7,0,2,2,1,1,1,1,0,41326,8f134e3d652940e81072dd237d7a599c,0,2b5a3c81d,3,3,0.159027778,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
812,1,12,307,70,2,1,2,0,2,2,1,1,1,1,0,41326,aa66486163b6cbc25ea62a34b11c9b91,0,e3a5332ce,3,4,0.13530303,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
815,2,12,266,0,1,2,6,7,2,1,2,1,1,1,0,41401,22f73c80cd30f516ffa93cb0f66aa746,0,2cdb96709,5,2,0.110297619,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
819,2,12,292,266,1,7,0,0,3,1,3,3,2,1,0,41326,ed71a1eeddcb2b5fb8bf1b6fcb9fa173,0,df8ad80b3,4,3,0.278125,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
837,2,12,264,264,2,1,0,0,2,3,2,2,1,1,100,41326,9f83f82c4b756d15c42104963fb97ca5,0,b1da9f428,2,4,0.120833333,1,-0.166666667,-1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
840,2,12,266,0,1,2,0,0,2,1,1,1,1,1,0,41326,13733222f015ec6a0017c3c0527738ff,0,8910f2f5e,11,2,0.375,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
846,1,12,307,0,2,5,7,0,2,2,1,1,2,1,0,41326,f57c7d1689c61217d57d4146eb325c50,0,4d6a996c1,3,2,0.3625,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
858,1,12,307,0,2,2,7,0,2,2,3,3,3,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,798f4a1e4,3,4,0.315575397,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
873,1,12,60,0,1,5,7,0,1,1,1,1,2,1,50,41326,0fabe9843b642bfa9156250a655e07f5,0,36ab1bdc9,3,3,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
890,1,12,307,0,1,1,0,0,2,2,2,2,2,1,0,41336,cd97baf06b91ad05db17bc78e6468799,0,40b53f6c2,2,2,0.033333333,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
896,1,12,307,0,2,2,7,0,2,2,2,1,1,1,0,41325,5b713a4d7902d3e516f80a0761afc403,0,eb42f77fd,3,4,0.361111111,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
906,2,12,265,292,1,5,7,0,3,2,2,3,2,1,0,41326,1972243f281c5b488f15e74bbcfa450b,0,74088eee1,4,3,0.184683244,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
912,2,12,305,0,1,1,0,0,2,2,2,2,2,1,0,41326,e2310132c7e5bd3e7624c412a54e4ab8,0,aecba8ecd,2,4,0.02,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
922,2,12,266,0,1,2,5,0,2,1,2,2,2,1,50,41401,3fea1afcb391a58f112bd2f70dac1d79,0,ee590e762,1,1,0.3,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
925,2,12,266,0,2,1,2,7,2,1,1,1,2,1,0,41326,157205aec83e031c082d3c0de8007f0d,0,fd2f64ea7,4,4,0.187272727,1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
927,1,12,195,0,1,6,0,0,1,2,1,1,2,1,200,41326,8b86f53694cc6005a364514571182380,0,fe3a83fe5,4,1,0.236639118,1,0.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
943,2,12,265,0,2,1,4,0,2,2,1,1,1,1,0,41326,caec5f11bed790c4ba4f4f7b32a38378,0,ef73ab8c6,1,4,0.25,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
948,2,12,265,0,2,7,0,0,2,2,2,3,3,1,0,41324,7d6435989d7f2adf802e3ee53709b12c,0,3e0ae8fb1,1,4,0.444444444,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
950,1,12,307,0,2,1,7,0,1,1,1,1,1,1,80,41326,d372aa7115ee3c2e5e4796462dec984b,0,f1cc9dd25,4,3,0.016666667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
