,Type,Age,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,VideoAmt,PhotoAmt,DesSem,DesSemCat,NameSem,NameSemCat,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT,AdoptionSpeed,Mixed,BreedName,BreedNum
2750,2,1,1,3,0,0,1,1,2,1,1,1,0,41326,1,0,0.191666667,1,0,0,7,1,0.9,0,-1,-1,-1,-1,-1,1,1,Mixed_Breed,0
2751,2,1,1,3,7,0,2,1,1,1,1,1,0,41326,0,3,0.333333333,1,0,0,88,13,1.9,29,25,72,134,366,333,1,1,Mixed_Breed,0
2752,1,2,1,2,3,0,3,1,3,3,2,1,0,41401,0,2,0.4,1,0,0,19,5,0.8,20,18,139,125,640,566,0,1,Mixed_Breed,0
2753,2,0,1,6,7,0,2,1,3,3,3,1,0,41326,0,8,-0.016597222,-1,0,0,69,10,0.1,80,81,59,125,350,350,0,1,Mixed_Breed,0
2754,2,0,1,2,4,7,1,1,2,2,2,1,0,41401,0,3,0.322222222,1,0,0,9,1,1.1,28,20,72,163,493,440,0,1,Mixed_Breed,0
2755,2,0,2,6,7,0,1,2,3,3,2,1,2,41326,0,6,0.265909091,1,0,0,56,8,1.8,56,47,39,132,333,366,0,1,Mixed_Breed,0
2756,2,1,1,6,7,0,2,2,1,1,2,1,0,41326,0,3,0.375,1,-0.2,-1,1,1,0.8,29,32,50,146,360,480,0,1,Persian__Mixed_Breed,5
2757,1,1,2,2,0,0,2,2,1,3,1,1,0,41330,0,3,0,0,0,0,10,3,0.6,29,35,95,117,271,373,1,1,Mixed_Breed,0
2758,2,1,1,3,4,7,3,1,2,1,2,1,5,41326,0,5,0,0,0,0,-1,-1,-1,47,37,113,120,400,239,0,1,Mixed_Breed,0
2759,1,0,2,1,2,7,1,1,2,1,2,1,0,41326,0,2,0.289267677,1,0,0,27,5,1.3,20,31,123,102,455,560,0,1,Mixed_Breed,0
2760,1,0,2,2,7,0,2,2,2,1,2,1,0,41326,0,1,0,0,0,0,3,2,0,10,25,91,151,270,480,1,1,Mixed_Breed,0
2761,1,1,2,2,0,0,1,1,2,2,2,1,0,41401,1,2,0.552083333,1,0,0,20,4,1.4,20,20,117,139,421,360,1,0,Chihuahua,77
2762,2,2,1,1,7,0,2,1,2,3,3,1,0,41326,0,5,0.008333333,1,0,0,28,5,1.3,50,87,51,153,380,320,1,1,Mixed_Breed,0
2763,2,0,1,3,7,0,2,2,2,2,2,2,0,41401,0,1,0.221347403,1,0,0,133,18,1.8,8,13,75,186,447,480,1,1,Mixed_Breed,0
2764,2,2,2,5,7,0,2,3,1,1,1,1,0,41326,0,5,0.320707071,1,0,0,97,16,2.7,50,34,65,137,216,384,0,1,Turkish_Angora__Mixed_Breed,187
2765,2,0,2,3,6,7,1,1,1,1,2,1,0,41401,0,4,0.327666667,1,0,0,99,12,4.9,35,63,66,162,375,325,0,1,Mixed_Breed,0
2766,1,2,2,1,0,0,2,2,1,1,2,1,0,41326,0,1,0.413333333,1,0,0,88,17,4.3,10,84,79,101,400,300,1,0,Golden_Retriever,18
2767,2,1,2,5,7,0,1,1,1,1,1,1,0,41401,0,4,0.220790816,1,0,0,61,8,2.8,40,32,56,138,366,299,1,1,Mixed_Breed,0
2768,1,0,1,5,0,0,1,2,1,1,2,1,25,41326,0,8,0.104952381,1,0.1,1,139,27,0.2,80,35,59,152,254,199,0,0,Pekingese,105
2769,2,0,1,3,4,7,2,1,2,2,2,1,0,41326,1,3,0.312445887,1,0,0,156,17,3.2,30,14,83,161,583,488,0,1,Mixed_Breed,0
2770,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,0,1,0.2625,1,0,0,39,9,1.5,9,23,109,182,360,480,1,1,Mixed_Breed,0
2771,1,1,2,2,0,0,2,1,1,1,1,1,0,41401,0,4,-0.007142857,-1,0,0,22,3,0.6,33,22,77,112,430,466,1,1,Mixed_Breed,0
2772,1,0,2,1,2,0,2,2,2,2,2,1,0,41327,0,1,0,0,0,0,20,7,0,10,96,37,137,300,400,0,1,Mixed_Breed,0
2773,2,0,1,6,7,0,2,2,1,1,1,1,10,41401,3,11,0.033717949,1,0,0,199,39,1.2,109,22,56,124,614,610,0,1,Mixed_Breed,0
2774,1,0,1,1,2,0,3,2,3,3,3,1,0,41327,0,2,0.323214286,1,0,0,69,10,1.6,20,15,107,75,360,480,0,0,German_Shepherd_Dog,60
2775,2,0,2,1,3,7,2,2,2,2,2,1,0,41326,0,3,0.169166667,1,-0.025,-1,25,5,1.4,26,35,76,88,586,533,0,1,Mixed_Breed,0
2776,2,2,2,6,0,0,2,1,1,1,1,1,0,41326,2,5,0.122727273,1,0,0,27,6,0.8,50,111,49,116,379,359,0,0,British_Shorthair,118
2777,1,2,1,1,0,0,2,1,1,1,1,1,0,41336,0,2,0.295238095,1,0,0,52,5,2.6,20,19,132,112,299,400,1,1,Mixed_Breed,0
2778,1,0,2,1,7,0,2,1,1,1,2,1,0,41326,0,1,0.516666667,1,0,0,18,3,0.8,10,76,16,122,270,480,0,1,Mixed_Breed,0
2779,1,2,2,6,7,0,3,3,3,3,2,2,0,41401,0,3,0.223863636,1,0,0,106,19,2.6,30,17,54,119,546,480,0,0,Husky,91
2780,2,0,1,2,5,6,1,3,1,1,2,1,25,41326,0,4,0.445454545,1,-0.0125,-1,14,3,0.9,40,22,86,115,325,375,1,0,Persian,4
2781,2,1,2,1,7,0,2,1,1,1,2,1,0,41327,0,7,0.088782051,1,0,0,114,27,0.4,69,46,49,120,534,462,1,1,Tuxedo__Mixed_Breed,147
2782,2,2,1,1,6,7,3,3,1,1,1,1,0,41326,0,2,0.222222222,1,0,0,29,7,0.2,19,23,48,126,400,267,1,1,Mixed_Breed,0
2783,1,1,2,2,0,0,1,1,2,2,2,1,0,41326,0,1,0.4125,1,0,0,9,1,0.9,9,30,123,128,300,400,1,1,Mixed_Breed,0
2784,2,0,2,4,7,0,2,1,1,1,3,1,0,41326,0,2,0.188888889,1,0.25,1,8,3,0.3,17,25,58,136,455,420,1,0,Tabby,1
2785,1,2,1,5,7,0,1,2,1,1,1,1,10,41326,0,11,-0.083928571,-1,0,0,145,29,-0.3,110,69,47,142,400,300,1,0,Shih_Tzu,8
2786,1,1,2,2,0,0,2,1,1,1,1,1,0,41326,0,9,0,0,0,0,11,2,-0.6,83,23,105,147,376,441,1,1,Mixed_Breed,0
2787,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,0,1,0.366666667,1,0,0,18,7,0.9,9,13,96,182,360,480,0,1,Mixed_Breed,0
2788,2,2,2,1,7,0,2,1,1,1,2,1,18,41401,0,2,0.215746753,1,0,0,92,20,0.8,20,37,42,135,316,480,1,1,Mixed_Breed,0
2789,2,0,2,1,4,7,2,2,2,2,2,1,5,41326,0,4,-0.006666667,-1,0,0,62,14,0.8,38,27,71,153,361,357,0,1,Persian__Mixed_Breed,5
2790,2,0,1,1,7,0,1,1,2,1,2,1,0,41326,0,7,-0.033333333,-1,0,0,-1,-1,-1,70,21,56,105,335,346,0,1,Mixed_Breed,0
2791,2,0,2,1,6,7,2,2,1,1,1,1,0,41326,0,2,-0.060666667,-1,0,0,41,6,2.4,19,52,90,142,400,265,0,1,Mixed_Breed__Persian,68
2792,2,2,1,2,5,0,2,1,1,1,1,1,0,41326,0,2,0.28280303,1,0,0,69,15,3.7,20,20,64,123,350,350,1,1,Mixed_Breed,0
2793,1,2,2,2,5,7,1,1,3,3,3,2,0,41332,0,2,0.075,1,0,0,61,9,-0.8,16,40,57,134,400,300,1,1,Mixed_Breed,0
2794,2,1,1,1,7,0,2,1,1,1,1,1,0,41326,0,6,0.483333333,1,0,0,23,5,1.7,55,33,75,113,373,324,0,0,Oriental_Short_Hair,28
2795,2,0,1,4,7,0,1,1,2,1,2,1,0,41401,0,5,0.416666667,1,0,0,66,11,1.5,48,56,47,134,380,320,1,1,Mixed_Breed,0
2796,1,2,1,2,5,0,2,1,1,1,1,1,0,41326,0,4,0.573333333,1,0,0,36,7,2.6,40,16,48,153,289,480,1,1,Terrier__Mixed_Breed,62
2797,1,2,2,1,2,0,2,2,1,1,3,1,10,41327,0,1,0.10974026,1,0,0,55,11,1.2,10,23,78,114,400,267,1,1,Australian_Shepherd__Mixed_Breed,188
2798,2,0,1,3,7,0,1,1,2,2,2,1,0,41326,0,4,0.8125,1,0,0,15,1,0.9,40,91,46,132,300,400,0,1,Mixed_Breed,0
2799,2,0,1,1,7,0,2,2,1,1,2,1,0,41326,0,4,0.061937229,1,-0.1875,-1,107,17,2.1,40,18,68,156,312,360,1,1,Mixed_Breed,0
2800,1,1,2,1,2,0,2,3,1,1,1,1,0,41326,0,7,-0.051190476,-1,0,0,75,14,0.7,68,16,118,147,357,342,0,1,Mixed_Breed__Border_Collie,189
2801,1,1,1,2,7,0,2,1,1,1,2,1,0,41401,0,3,0.4,1,0,0,8,1,0.3,29,16,107,168,299,400,1,1,Mixed_Breed,0
2802,2,0,2,2,5,7,2,1,2,2,2,1,0,41326,0,4,0.14140625,1,0,0,10,4,1.1,37,46,37,115,400,300,0,1,Mixed_Breed,0
2803,1,2,1,3,0,0,3,2,1,1,3,1,0,41401,0,1,0.291944444,1,0.3,1,94,16,5.5,10,13,46,133,201,216,0,0,Golden_Retriever,18
2804,1,2,1,6,7,0,3,3,3,3,3,2,10,41401,0,1,-0.05,-1,-0.1,-1,22,4,-0.5,10,39,35,119,640,640,0,0,Husky,91
2805,1,2,2,5,0,0,2,3,1,1,2,2,0,41401,0,4,0.178125,1,0,0,76,14,2.5,40,63,59,140,600,599,1,0,Cocker_Spaniel,34
2806,2,2,1,2,0,0,2,2,2,2,1,1,0,41401,0,3,0,0,0,0,-1,-1,-1,30,28,125,131,360,480,1,1,Mixed_Breed,0
2807,1,0,2,1,2,0,2,1,3,3,2,1,0,41326,0,4,0.2625,1,0,0,22,4,1.5,39,98,80,149,400,300,0,1,Mixed_Breed,0
2808,2,0,2,1,4,7,1,1,2,2,2,1,0,41345,0,1,0,0,0,0,4,3,0,10,30,52,147,400,300,1,0,American_Shorthair,51
2809,1,2,2,1,2,7,2,1,1,1,1,1,0,41327,0,4,0.232,1,0,0,18,4,1.6,37,28,82,130,400,269,1,1,Mixed_Breed,0
2810,2,1,1,2,7,0,2,1,1,1,1,1,0,41401,0,2,0.198611111,1,0,0,115,17,2.7,17,72,47,134,500,480,1,1,Siamese__Mixed_Breed,22
2811,2,0,2,2,0,0,1,1,2,1,2,1,0,41336,0,5,0.2,1,0,0,74,12,0.5,44,44,76,139,203,360,1,0,American_Curl,116
2812,1,0,2,2,0,0,2,1,1,1,1,1,0,41326,0,2,0.239153051,1,0,0,192,44,4.7,15,57,59,142,270,480,1,1,Mixed_Breed,0
2813,1,1,2,1,0,0,2,2,1,1,1,1,0,41326,0,2,0.095,1,0,0,32,9,1,20,93,58,108,500,560,1,1,Mixed_Breed,0
2814,1,0,1,2,0,0,1,2,2,2,1,1,0,41401,0,2,0.25,1,-0.1,-1,33,6,-0.7,20,42,99,156,500,480,1,1,Mixed_Breed,0
2815,1,1,2,2,0,0,2,1,2,1,2,1,0,41327,0,6,0.18125,1,0,0,60,11,1.5,47,18,120,123,374,292,1,1,Mixed_Breed,0
2816,1,0,1,1,0,0,2,2,2,2,2,1,0,41326,0,5,0.115600198,1,0,0,63,7,0.6,50,58,68,118,400,300,0,1,Mixed_Breed,0
2817,1,2,2,1,2,0,2,2,1,1,1,1,0,41326,0,2,0.198397436,1,0,0,104,18,5,16,34,50,127,640,427,1,1,Mixed_Breed,0
2818,1,0,1,1,2,7,2,1,1,1,2,1,25,41326,0,1,0.26048951,1,0.1,1,90,11,1.4,10,46,97,142,300,400,1,0,Beagle,30
2819,2,0,1,1,2,6,1,1,3,3,3,1,0,41401,0,3,0,0,0,0,11,2,0.2,30,29,68,112,400,225,1,1,Mixed_Breed,0
2820,2,2,1,7,0,0,2,1,1,2,3,1,0,41401,0,0,0,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,1,0,Persian,4
2821,1,0,1,2,0,0,2,1,3,3,2,1,0,41326,0,3,0.375,1,0,0,16,3,1.1,30,44,61,121,406,479,1,1,Belgian_Shepherd_Malinois__Mixed_Breed,49
2822,1,0,2,1,2,7,2,1,3,3,2,1,0,41326,0,7,-0.125,-1,0,0,70,12,-1.3,55,56,49,145,371,328,0,1,Mixed_Breed,0
2823,2,0,1,1,2,0,1,1,1,1,1,1,0,41401,0,5,0.183333333,1,0,0,4,1,0.1,50,13,109,105,380,320,1,0,Bengal,39
2824,2,0,1,4,0,0,1,2,3,3,3,1,0,41401,0,5,0.408333333,1,0,0,-1,-1,-1,45,17,179,134,360,340,0,1,Mixed_Breed,0
2825,1,0,2,1,2,0,2,1,1,1,2,1,0,41326,0,5,0.205555556,1,0,0,15,1,0.8,47,27,101,131,360,340,1,1,Mixed_Breed,0
2826,1,0,1,1,2,0,2,2,1,1,2,1,0,41326,0,1,0,0,0,0,2,1,0,9,78,40,142,300,400,0,1,Mixed_Breed,0
2827,2,0,1,2,3,5,2,1,2,1,2,1,0,41326,0,5,0.246212121,1,0,0,55,12,1.2,50,13,108,119,349,336,0,0,Tabby,1
2828,1,0,2,2,0,0,2,2,2,1,2,1,0,41327,0,2,0.197916667,1,0,0,90,20,1.3,17,14,161,116,350,350,1,1,Mixed_Breed,0
2829,1,0,2,2,7,0,2,2,2,2,2,1,0,41332,0,1,0.6,1,0,0,13,1,2.6,10,23,38,123,640,360,1,1,Mixed_Breed,0
2830,2,2,2,2,5,0,2,2,2,1,2,1,0,41326,0,2,0.2,1,0,0,10,4,0.5,20,31,56,158,400,300,1,0,Persian,4
2831,2,2,2,6,0,0,2,1,1,1,1,1,0,41326,0,2,0,0,0,0,6,7,-0.1,20,21,46,133,390,480,1,1,Mixed_Breed,0
2832,2,0,2,6,7,0,1,2,2,2,2,1,0,41326,0,12,0,0,0,0,1,1,0.1,115,41,79,135,408,506,0,1,Mixed_Breed,0
2833,1,0,1,1,2,7,2,2,2,2,2,1,0,41327,0,1,0,0,0,0,20,10,0.1,10,40,77,91,300,400,0,1,Mixed_Breed,0
2834,1,0,1,2,5,0,2,1,2,1,2,1,0,41401,0,5,-0.021875,-1,0,0,75,10,0.1,45,23,89,158,320,346,0,1,Mixed_Breed,0
2835,1,0,2,7,0,0,2,1,2,2,2,1,0,41326,0,1,0.435185185,1,0,0,68,7,2.3,10,39,81,152,360,480,1,1,Mixed_Breed,0
2836,2,2,2,6,0,0,2,1,1,1,1,1,0,41326,0,5,0.275,1,0,0,22,2,0.8,40,65,67,97,290,225,1,1,Mixed_Breed,0
2837,2,2,2,1,2,5,2,1,2,1,1,1,0,41401,0,4,-0.1625,-1,0,0,50,8,0.2,40,45,89,123,325,375,1,1,Mixed_Breed,0
2838,2,2,2,1,2,7,2,1,1,1,1,1,0,41326,0,9,0.116190476,1,0,0,119,17,2.5,88,23,75,134,391,480,0,1,Mixed_Breed__Tabby,37
2839,1,0,2,2,7,0,3,1,1,1,1,1,5,41332,0,6,0.100892857,1,0,0,93,17,2,56,37,91,149,359,479,1,1,Mixed_Breed,0
2840,2,0,1,6,7,0,1,1,2,2,2,1,0,41326,0,1,0.262638288,1,0,0,100,16,1.4,10,43,84,127,299,400,0,1,Mixed_Breed,0
2841,2,2,1,1,2,7,3,3,1,1,1,1,20,41401,0,3,0.447916667,1,-0.2,-1,66,11,3.4,30,36,51,112,348,360,1,0,Persian,4
2842,1,1,2,1,2,0,3,1,3,3,1,1,0,41326,0,9,0.274614846,1,0,0,114,20,5.2,62,40,77,128,337,351,1,1,Doberman_Pinscher__Mixed_Breed,111
2843,2,0,2,1,3,0,1,1,2,1,2,1,0,41401,0,1,0.122222222,1,0,0,28,7,0.8,10,61,47,135,266,400,0,1,Tortoiseshell__Mixed_Breed,158
2844,1,2,2,6,0,0,1,2,1,1,1,1,0,41401,0,3,0.051515152,1,0,0,104,23,0.7,30,57,36,144,640,480,0,0,Silky_Terrier,10
2845,1,0,1,4,0,0,2,1,2,1,2,1,0,41401,0,2,0.65625,1,0,0,25,3,1,20,43,58,135,400,300,0,1,Mixed_Breed,0
2846,2,0,2,2,6,7,2,3,2,2,2,1,0,41326,0,13,0.290909091,1,0,0,68,14,1.9,129,46,84,115,400,300,1,1,Mixed_Breed__Tabby,37
2847,1,2,2,1,6,7,1,1,3,3,3,1,0,41326,0,3,-0.080555556,-1,-0.1875,-1,57,9,-0.6,26,14,114,106,360,480,1,0,Silky_Terrier,10
2848,2,0,1,2,5,0,1,2,2,1,2,1,0,41326,0,2,0.472,1,0,0,16,3,1.2,20,20,78,129,400,350,0,1,Mixed_Breed,0
2849,2,2,1,2,0,0,2,2,1,1,1,1,10,41401,0,4,0,0,0,0,-1,-1,-1,28,21,77,131,225,400,0,1,Mixed_Breed,0
2850,2,1,1,7,0,0,1,2,1,1,1,1,0,41326,0,3,0.3,1,0,0,69,11,3.1,30,31,88,150,360,480,1,1,Mixed_Breed,0
2851,2,2,2,1,4,7,2,1,1,1,1,1,0,41326,0,4,0.145321212,1,0,0,225,40,6.7,40,29,91,159,560,560,1,1,Mixed_Breed__Calico,32
2852,1,0,2,2,7,0,2,1,2,2,2,1,0,41401,0,1,0.127380952,1,0,0,53,12,0.3,9,82,96,171,211,212,0,1,Mixed_Breed,0
2853,2,1,1,1,7,0,2,2,1,1,2,1,0,41326,0,2,0.445454545,1,0,0,64,11,4.1,20,10,58,103,640,478,0,0,Siamese,29
2854,1,2,1,1,3,7,3,2,3,3,3,1,0,41326,0,1,0.0275,1,0,0,120,23,-0.2,9,15,59,122,300,400,0,1,German_Shepherd_Dog__Mixed_Breed,21
2855,2,2,1,7,0,0,3,2,1,1,1,1,0,41326,0,0,0.111111111,1,0,0,20,6,0.1,0,-1,-1,-1,-1,-1,1,1,Mixed_Breed,0
2856,2,2,2,2,6,7,3,2,1,1,1,1,15,41327,0,5,0,0,0,0,6,1,0.8,42,70,70,131,339,346,1,1,Mixed_Breed,0
2857,1,0,1,1,2,0,2,2,2,2,2,1,2,41327,0,1,0.125,1,0,0,21,5,0.2,10,21,137,117,300,400,0,1,Mixed_Breed,0
2858,1,2,1,2,5,0,1,2,1,1,1,1,0,41326,0,4,0.193650794,1,0,0,17,5,0.1,38,16,87,131,457,470,0,0,Shih_Tzu,8
2859,2,0,1,6,7,0,1,2,2,1,2,1,0,41326,0,7,0.5,1,0,0,45,8,1.1,62,48,90,130,275,375,0,1,Mixed_Breed,0
2860,1,0,2,2,0,0,2,1,2,2,2,1,0,41401,0,1,0.4,1,0,0,8,1,0.3,9,35,116,152,299,400,1,1,Mixed_Breed,0
2861,2,0,2,2,0,0,1,1,3,3,3,1,0,41401,0,4,0,0,0,0,8,1,0.3,40,18,88,108,300,400,1,1,Mixed_Breed,0
2862,1,2,2,1,7,0,1,3,1,1,1,1,0,41326,0,9,0.385416667,1,0,0,59,9,3.3,90,30,48,103,352,453,1,0,Shih_Tzu,8
2863,1,0,1,1,2,0,3,1,1,1,2,1,0,41326,0,5,0.416666667,1,0,0,22,4,1.1,50,101,92,143,364,480,1,1,Belgian_Shepherd_Malinois__Mixed_Breed,49
2864,2,0,2,1,5,0,1,1,1,1,1,1,0,41401,0,3,0.232857143,1,-0.05,-1,59,11,0.7,30,23,38,142,310,355,0,0,Burmese,150
2865,1,0,1,1,2,0,3,1,1,1,2,1,0,41326,0,5,0.067708333,1,0.333333333,1,87,20,0.6,49,40,74,90,271,480,0,1,Mixed_Breed,0
2866,2,0,1,1,7,0,2,1,2,1,2,1,0,41326,0,3,0.5,1,0,0,7,1,0.2,30,18,87,118,400,277,1,0,Tabby,1
2867,1,0,1,1,0,0,2,2,1,1,3,1,0,41324,0,1,0.3325,1,0,0,19,3,0.6,10,74,47,157,237,479,1,1,Mixed_Breed,0
2868,1,1,1,2,7,0,2,1,1,1,1,1,0,41326,0,24,0.04702381,1,0,0,91,16,1.3,207,33,78,139,392,304,1,1,Mixed_Breed,0
2869,2,0,1,4,0,0,1,1,2,1,2,1,0,41326,0,1,-0.06547619,-1,0,0,68,10,1,7,39,134,144,270,480,0,1,Mixed_Breed,0
2870,1,0,2,2,0,0,2,1,1,1,2,1,0,41326,0,5,0.07,1,0,0,51,13,0.6,50,37,119,126,491,464,1,1,Mixed_Breed,0
2871,1,0,1,5,0,0,2,2,1,1,2,1,0,41326,0,1,0,0,0,0,2,1,0,10,50,33,145,225,400,0,1,Mixed_Breed,0
2872,2,1,2,3,0,0,2,1,1,1,1,1,3,41401,0,2,0.222606061,1,0,0,72,16,0.9,20,50,115,178,334,350,0,1,Mixed_Breed,0
2873,1,0,2,2,7,0,2,1,2,2,2,1,0,41401,0,1,0.4,1,0,0,8,1,0.3,10,78,104,127,299,400,1,1,Mixed_Breed,0
2874,1,0,2,7,0,0,2,2,2,2,2,1,0,41401,0,4,0,0,0,0,7,3,0.1,40,70,38,160,360,480,0,1,Mixed_Breed,0
2875,1,0,1,1,2,7,2,1,3,3,2,1,0,41326,0,1,0.375,1,0,0,21,4,1.1,7,27,117,104,270,480,0,1,Mixed_Breed,0
2876,1,0,2,1,2,0,2,2,1,1,2,1,0,41326,0,7,0.361111111,1,0,0,75,15,1,65,26,76,113,342,357,1,1,Mixed_Breed,0
2877,2,0,2,4,0,0,3,3,2,2,2,1,0,41401,0,5,0.141666667,1,0,0,3,0,0.1,50,30,123,136,360,480,0,1,Mixed_Breed,0
2878,1,0,2,1,2,7,2,2,1,1,2,1,0,41326,0,1,0.5,1,0,0,2,1,0.5,10,12,51,111,640,360,1,1,Mixed_Breed,0
2879,2,2,1,6,0,0,3,2,1,1,1,1,20,41326,0,5,0,0,0,0,3,5,1,50,15,71,129,528,480,1,1,Mixed_Breed,0
2880,2,1,1,1,7,0,2,1,1,1,1,1,0,41326,0,16,0.4625,1,0,0,21,2,0.9,156,53,76,144,309,358,1,1,Mixed_Breed,0
2881,2,1,1,1,6,7,2,1,1,1,2,1,7,41332,0,2,0.067253788,1,0,0,64,13,1,20,31,55,132,500,480,1,0,American_Shorthair,51
2882,2,2,1,1,7,0,2,2,1,1,2,1,0,41401,0,3,0.1,1,0,0,11,3,0.7,29,20,102,122,366,333,1,0,Tuxedo,89
2883,2,1,2,1,2,7,2,1,2,1,2,1,0,41401,0,2,0.138958333,1,0,0,33,4,1.8,20,40,76,113,400,300,1,1,Mixed_Breed,0
2884,2,0,2,1,2,3,1,1,2,1,2,1,0,41401,1,1,-0.048958333,-1,-0.1875,-1,43,10,0.2,10,42,106,118,400,400,1,1,Mixed_Breed,0
2885,1,2,2,7,0,0,3,2,1,1,2,1,0,41326,0,5,0.0625,1,0,0,77,16,0.6,46,153,34,148,400,300,1,1,Mixed_Breed,0
2886,1,1,2,1,0,0,2,1,1,1,1,1,0,41327,0,2,0.19712963,1,0,0,140,21,1,20,18,73,90,390,400,1,1,Mixed_Breed,0
2887,2,2,1,3,4,0,1,1,3,1,2,2,15,41326,0,2,0.109868421,1,0.55,1,114,9,2.5,20,19,130,145,360,480,1,1,Mixed_Breed,0
2888,1,2,1,3,0,0,2,2,1,1,2,1,0,41401,0,8,0.227636054,1,0.5,1,107,20,2.3,80,17,94,148,389,304,1,1,Mixed_Breed,0
2889,1,0,2,1,0,0,2,1,2,1,2,2,0,41326,0,1,0.250458365,1,0,0,134,24,3.7,10,11,41,130,341,400,1,1,Mixed_Breed,0
2890,2,0,2,1,6,7,2,1,2,2,2,1,0,41326,0,3,0.083333333,1,0,0,111,19,1.4,30,13,106,129,640,442,0,1,Mixed_Breed,0
2891,2,0,2,2,7,0,2,1,3,3,3,1,0,41336,0,3,0,0,0,0,10,2,0.1,30,28,55,148,453,462,0,0,Tabby,1
2892,1,0,2,2,0,0,2,1,1,1,2,1,0,41326,0,1,0.425,1,0,0,21,4,1.1,10,16,129,158,639,450,1,1,Mixed_Breed,0
2893,2,0,1,1,7,0,1,1,2,2,2,1,0,41401,0,1,-0.076666667,-1,0,0,24,7,2,10,44,53,124,400,300,1,1,Mixed_Breed,0
2894,1,2,2,1,2,0,2,1,1,1,1,1,0,41326,0,3,0.171969697,1,0,0,66,12,2.4,25,36,81,145,311,355,1,1,Mixed_Breed,0
2895,1,0,2,2,0,0,2,2,2,1,2,1,0,41327,0,1,0,0,0,0,3,3,0.1,10,64,44,142,360,480,0,1,Mixed_Breed,0
2896,2,1,1,4,0,0,2,1,1,1,1,1,5,41401,0,2,0.5,1,0,0,6,2,0.9,20,54,87,146,360,480,0,1,Mixed_Breed,0
2897,1,0,2,7,0,0,2,2,1,1,2,1,0,41326,0,1,0,0,0,0,2,1,0,7,27,46,131,400,225,0,1,Mixed_Breed,0
2898,2,0,2,3,7,0,2,1,2,2,2,1,1,41361,0,2,0.122138799,1,0,0,74,14,2.9,20,82,64,154,421,420,1,1,Mixed_Breed,0
2899,2,0,1,3,4,5,3,2,2,2,2,1,0,41326,0,4,0.098245614,1,0,0,176,28,2.1,40,34,52,124,496,453,0,1,Mixed_Breed,0
2900,2,2,1,4,0,0,2,1,2,2,2,2,0,41401,0,2,0.059310134,1,0,0,132,18,1.2,20,24,79,162,315,480,1,1,Mixed_Breed,0
2901,1,1,1,1,0,0,2,2,2,2,2,1,0,41326,0,1,0.267592593,1,0,0,68,13,2.7,7,63,102,124,270,480,1,1,Mixed_Breed,0
2902,2,1,2,1,3,7,2,1,2,1,2,1,0,41326,0,5,0.102222222,1,0,0,52,10,1.7,44,37,91,121,377,331,0,1,Mixed_Breed,0
2903,1,1,2,2,7,0,2,2,1,1,2,1,0,41401,0,3,0.91,1,0,0,34,5,1.3,29,40,129,157,300,400,1,1,Retriever__Mixed_Breed,190
2904,2,0,2,1,2,7,2,2,2,1,2,1,0,41326,0,13,0.097777778,1,0,0,151,17,2.2,130,36,80,149,482,498,0,1,Mixed_Breed,0
2905,1,2,2,2,0,0,1,2,1,1,2,1,0,41327,0,5,0.239425505,1,0,0,117,22,3.3,49,28,88,119,400,267,1,1,Mixed_Breed,0
2906,2,2,2,5,6,7,1,1,1,1,1,1,0,41401,0,1,-0.133333333,-1,0,0,3,1,0.2,7,18,52,109,640,480,0,1,Mixed_Breed,0
2907,1,0,2,1,6,7,2,2,1,1,2,1,0,41326,0,5,0.07,1,0,0,50,13,0.6,50,43,39,99,584,608,0,1,Mixed_Breed,0
2908,1,2,1,1,0,0,2,3,1,1,1,1,0,41326,0,4,0.5,1,0,0,13,2,0,40,17,117,137,400,225,1,1,Mixed_Breed,0
2909,2,0,2,1,2,7,2,1,1,1,1,1,0,41327,0,5,0.300776936,1,0.3,1,219,25,4.2,45,14,158,99,400,266,1,1,Mixed_Breed,0
2910,2,1,2,2,7,0,2,3,2,2,2,1,0,41326,0,2,0.210925926,1,0,0,44,4,1.7,20,54,63,151,640,420,0,1,Mixed_Breed,0
2911,2,2,2,1,2,7,2,2,3,3,3,1,0,41324,0,1,0,0,0,0,2,0,0,10,13,136,115,300,400,1,1,Mixed_Breed,0
2912,1,0,1,1,5,0,2,1,2,2,2,1,0,41326,0,1,0.408333333,1,0,0,69,18,1.5,10,70,57,131,354,336,0,1,Mixed_Breed,0
2913,2,0,1,1,6,0,2,1,1,1,2,1,0,41326,0,4,0.666666667,1,0,0,3,0,2.4,40,31,53,123,360,480,1,1,Mixed_Breed__Abyssinian,191
2914,1,0,1,1,7,0,2,1,1,1,2,1,0,41326,0,1,0.393571429,1,0,0,65,11,1.7,10,14,48,155,293,400,0,1,Mixed_Breed,0
